"AreaID","Counties","Cities","URL","Sex","Cancer","Years","PopTot","AAIR","LCI","UCI","White_PopTot","White_AAIR","White_LCI","White_UCI","Black_PopTot","Black_AAIR","Black_LCI","Black_UCI","Hispanic_PopTot","Hispanic_AAIR","Hispanic_LCI","Hispanic_UCI","Asian_PopTot","Asian_AAIR","Asian_LCI","Asian_UCI","QNSES","PopAll","PerRural","PerUninsured","PerForeignBorn","PerWhite","PerBlack","PerAsian","PerHispanic","PerDocVisit","PerFOBT","PerMammo","PerMenPrev","PerCervical","PerWomenPrev"
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Both","Mela","05yr",85989,26.7,18.6,38.0,69799,21.6,14.5,33.0,1515,0.0,0.0,273.4,10624,8.7,0.2,52.1,1479,0.0,0.0,307.2,2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Male","Mela","05yr",43530,37.3,25.0,55.7,35252,36.1,23.0,57.6,784,0.0,0.0,583.2,5373,18.8,0.5,108.3,700,0.0,0.0,793.0,2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Female","Mela","05yr",42459,16.8,7.1,34.6,34547,7.6,2.8,23.0,731,0.0,0.0,675.6,5251,0.0,0.0,75.5,779,0.0,0.0,613.1,2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Both","Uterine","05yr",85989,8.7,4.9,15.8,69799,8.8,4.8,17.4,1515,0.0,0.0,273.4,10624,0.0,0.0,36.9,1479,30.8,0.8,341.1,2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Male","Uterine","05yr",43530,0.0,0.0,10.2,35252,0.0,0.0,13.8,784,0.0,0.0,583.2,5373,0.0,0.0,74.4,700,0.0,0.0,793.0,2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Female","Uterine","05yr",42459,17.6,10.0,32.0,34547,17.8,9.6,35.3,731,0.0,0.0,675.6,5251,0.0,0.0,75.5,779,57.1,1.4,673.5,2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Both","Lymph","05yr",85989,17.7,10.2,29.0,69799,19.3,10.4,33.5,1515,0.0,0.0,273.4,10624,0.0,0.0,36.9,1479,0.0,0.0,307.2,2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Male","Lymph","05yr",43530,13.7,5.7,29.3,35252,14.2,4.9,34.1,784,0.0,0.0,583.2,5373,0.0,0.0,74.4,700,0.0,0.0,793.0,2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Female","Lymph","05yr",42459,21.8,10.0,42.0,34547,24.5,10.5,49.9,731,0.0,0.0,675.6,5251,0.0,0.0,75.5,779,0.0,0.0,613.1,2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Both","Urinary","05yr",85989,23.7,16.7,33.7,69799,25.3,17.7,36.7,1515,0.0,0.0,273.4,10624,0.0,0.0,36.9,1479,0.0,0.0,307.2,2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Male","Urinary","05yr",43530,41.8,28.4,61.4,35252,44.3,30.0,66.7,784,0.0,0.0,583.2,5373,0.0,0.0,74.4,700,0.0,0.0,793.0,2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Female","Urinary","05yr",42459,6.3,2.3,18.1,34547,7.0,2.6,22.1,731,0.0,0.0,675.6,5251,0.0,0.0,75.5,779,0.0,0.0,613.1,2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Both","Kidney","05yr",85989,13.3,7.3,23.0,69799,11.5,5.6,22.3,1515,0.0,0.0,273.4,10624,28.9,5.8,85.6,1479,0.0,0.0,307.2,2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Male","Kidney","05yr",43530,22.5,11.4,41.0,35252,18.5,7.8,39.4,784,0.0,0.0,583.2,5373,56.7,11.7,168.1,700,0.0,0.0,793.0,2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Female","Kidney","05yr",42459,3.8,1.0,15.0,34547,4.3,1.2,18.9,731,0.0,0.0,675.6,5251,0.0,0.0,75.5,779,0.0,0.0,613.1,2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Both","Thyroid","05yr",85989,16.0,8.5,27.5,69799,14.1,6.8,26.6,1515,0.0,0.0,273.4,10624,12.5,0.3,62.8,1479,0.0,0.0,307.2,2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Male","Thyroid","05yr",43530,8.5,2.8,21.9,35252,10.1,3.2,27.5,784,0.0,0.0,583.2,5373,0.0,0.0,74.4,700,0.0,0.0,793.0,2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Female","Thyroid","05yr",42459,23.9,10.6,46.3,34547,18.3,6.4,42.0,731,0.0,0.0,675.6,5251,27.9,0.7,135.9,779,0.0,0.0,613.1,2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Both","Liver","05yr",85989,6.7,3.5,13.2,69799,6.3,3.1,14.2,1515,0.0,0.0,273.4,10624,0.0,0.0,36.9,1479,0.0,0.0,307.2,2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Male","Liver","05yr",43530,13.0,6.6,26.0,35252,11.9,5.6,27.5,784,0.0,0.0,583.2,5373,0.0,0.0,74.4,700,0.0,0.0,793.0,2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Female","Liver","05yr",42459,0.9,0.0,11.7,34547,1.0,0.0,15.5,731,0.0,0.0,675.6,5251,0.0,0.0,75.5,779,0.0,0.0,613.1,2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Both","Pancreas","05yr",85989,12.2,7.7,19.8,69799,13.2,8.2,22.3,1515,0.0,0.0,273.4,10624,0.0,0.0,36.9,1479,0.0,0.0,307.2,2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Male","Pancreas","05yr",43530,13.7,7.2,26.8,35252,15.3,8.1,31.5,784,0.0,0.0,583.2,5373,0.0,0.0,74.4,700,0.0,0.0,793.0,2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Female","Pancreas","05yr",42459,10.5,5.0,23.2,34547,10.8,4.9,26.7,731,0.0,0.0,675.6,5251,0.0,0.0,75.5,779,0.0,0.0,613.1,2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Both","AllSite","05yr",85989,403.4,368.7,441.0,69799,406.3,367.5,448.8,1515,"","","",10624,203.8,123.3,316.1,1479,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Male","AllSite","05yr",43530,417.5,370.2,470.5,35252,417.7,364.8,478.1,784,"","","",5373,"","","",700,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Female","AllSite","05yr",42459,392.3,341.8,449.2,34547,395.1,339.6,458.9,731,"","","",5251,"","","",779,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Both","Prostate","10yr",174395,40.5,34.0,48.4,143978,38.2,31.4,46.6,2737,"","","",19533,"","","",2790,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Male","Prostate","10yr",88476,80.7,67.8,96.3,72797,75.9,62.5,92.7,1474,"","","",9934,"","","",1299,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Female","Prostate","10yr",85919,"","","",71181,"","","",1263,"","","",9599,"","","",1491,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Both","Breast","10yr",174395,64.2,54.1,75.8,143978,64.8,53.8,77.8,2737,"","","",19533,"","","",2790,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Male","Breast","10yr",88476,"","","",72797,"","","",1474,"","","",9934,"","","",1299,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Female","Breast","10yr",85919,128.8,108.5,152.3,71181,129.2,107.1,155.2,1263,"","","",9599,"","","",1491,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Both","Lung","10yr",174395,45.1,37.8,53.7,143978,47.3,39.3,57.1,2737,"","","",19533,"","","",2790,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Male","Lung","10yr",88476,46.2,36.2,58.9,72797,48.0,37.1,62.4,1474,"","","",9934,"","","",1299,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Female","Lung","10yr",85919,45.2,34.8,58.7,71181,47.8,36.1,63.5,1263,"","","",9599,"","","",1491,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Both","CRC","10yr",174395,33.8,26.9,42.1,143978,35.0,27.3,44.8,2737,"","","",19533,"","","",2790,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Male","CRC","10yr",88476,29.9,21.3,41.6,72797,29.5,19.9,43.4,1474,"","","",9934,"","","",1299,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Female","CRC","10yr",85919,37.5,27.3,51.0,71181,40.4,28.8,56.1,1263,"","","",9599,"","","",1491,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Both","Mela","10yr",174395,29.8,23.4,37.8,143978,25.9,19.7,34.2,2737,"","","",19533,"","","",2790,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Male","Mela","10yr",88476,39.8,29.8,52.8,72797,37.8,27.4,51.9,1474,"","","",9934,"","","",1299,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Female","Mela","10yr",85919,20.2,12.7,31.3,71181,14.5,7.9,25.6,1263,"","","",9599,"","","",1491,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Both","Corpus and Uterus NOS","10yr",174395,7.8,5.2,12.0,143978,9.0,6.0,14.1,2737,"","","",19533,"","","",2790,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Male","Corpus and Uterus NOS","10yr",88476,"","","",72797,"","","",1474,"","","",9934,"","","",1299,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Female","Corpus and Uterus NOS","10yr",85919,15.8,10.5,24.3,71181,18.2,12.1,28.3,1263,"","","",9599,"","","",1491,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Both","Lymph","10yr",174395,14.0,9.6,20.1,143978,15.0,9.9,22.2,2737,"","","",19533,"","","",2790,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Male","Lymph","10yr",88476,13.8,8.4,22.4,72797,14.1,8.1,24.3,1474,"","","",9934,"","","",1299,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Female","Lymph","10yr",85919,14.1,7.7,24.4,71181,15.8,8.3,28.4,1263,"","","",9599,"","","",1491,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Both","Urinary","10yr",174395,20.7,16.1,26.7,143978,20.9,16.1,27.5,2737,"","","",19533,"","","",2790,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Male","Urinary","10yr",88476,34.6,26.1,45.9,72797,35.2,26.2,47.7,1474,"","","",9934,"","","",1299,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Female","Urinary","10yr",85919,"","","",71181,"","","",1263,"","","",9599,"","","",1491,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Both","Kidney","10yr",174395,12.4,8.4,17.9,143978,11.6,7.5,17.8,2737,"","","",19533,"","","",2790,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Male","Kidney","10yr",88476,20.4,13.1,30.9,72797,18.3,10.9,30.0,1474,"","","",9934,"","","",1299,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Female","Kidney","10yr",85919,"","","",71181,"","","",1263,"","","",9599,"","","",1491,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Both","Thyroid","10yr",174395,18.1,12.0,26.2,143978,19.2,12.3,28.6,2737,"","","",19533,"","","",2790,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Male","Thyroid","10yr",88476,"","","",72797,"","","",1474,"","","",9934,"","","",1299,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Female","Thyroid","10yr",85919,26.0,15.9,40.2,71181,25.6,15.0,41.2,1263,"","","",9599,"","","",1491,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Both","Liver","10yr",174395,7.5,4.6,12.1,143978,6.2,3.4,11.0,2737,"","","",19533,"","","",2790,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Male","Liver","10yr",88476,14.2,8.5,23.2,72797,11.3,6.0,20.8,1474,"","","",9934,"","","",1299,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Female","Liver","10yr",85919,"","","",71181,"","","",1263,"","","",9599,"","","",1491,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Both","Pancreas","10yr",174395,10.8,7.5,15.5,143978,10.7,7.3,16.0,2737,"","","",19533,"","","",2790,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Male","Pancreas","10yr",88476,13.5,8.5,21.6,72797,13.0,7.8,22.3,1474,"","","",9934,"","","",1299,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Female","Pancreas","10yr",85919,"","","",71181,"","","",1263,"","","",9599,"","","",1491,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Both","AllSite","10yr",174395,395.3,371.4,420.6,143978,394.1,367.9,422.0,2737,"","","",19533,279.9,209.1,366.8,2790,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Male","AllSite","10yr",88476,407.2,374.3,442.8,72797,403.3,367.3,442.8,1474,"","","",9934,"","","",1299,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"043","Mariposa","","https://www.californiahealthmaps.org?areatype=county&address=043","Female","AllSite","10yr",85919,385.2,350.6,422.8,71181,385.3,347.7,426.6,1263,"","","",9599,"","","",1491,"","","",2,17117,100.0,7.2,7.9,81.0,1.8,1.8,12.2,67.6,65.4,67.5,38.5,82.6,33.1
"045","Mendocino","Ukiah","https://www.californiahealthmaps.org?areatype=county&address=045","Both","Prostate","05yr",457720,38.1,33.8,42.9,300200,36.5,31.9,41.8,5968,17.2,0.4,101.2,120247,24.2,14.3,38.0,10917,33.0,7.7,91.3,2,86932,48.5,9.2,11.2,65.7,1.3,2.4,26.0,64.9,62.7,64.8,38.3,81.4,29.2
"045","Mendocino","Ukiah","https://www.californiahealthmaps.org?areatype=county&address=045","Male","Prostate","05yr",227973,80.1,71.0,90.2,147448,77.1,67.3,88.4,3524,33.6,0.9,200.4,62666,45.6,26.8,72.1,4449,69.8,17.9,199.7,2,86932,48.5,9.2,11.2,65.7,1.3,2.4,26.0,64.9,62.7,64.8,38.3,81.4,29.2
"045","Mendocino","Ukiah","https://www.californiahealthmaps.org?areatype=county&address=045","Female","Prostate","05yr",229747,0.0,0.0,1.7,152752,0.0,0.0,3.2,2444,0.0,0.0,166.7,57581,0.0,0.0,9.1,6468,0.0,0.0,67.1,2,86932,48.5,9.2,11.2,65.7,1.3,2.4,26.0,64.9,62.7,64.8,38.3,81.4,29.2
"045","Mendocino","Ukiah","https://www.californiahealthmaps.org?areatype=county&address=045","Both","Breast","05yr",457720,57.2,51.1,63.9,300200,56.5,49.5,64.5,5968,0.0,0.0,70.7,120247,39.2,26.6,55.5,10917,77.2,33.6,151.7,2,86932,48.5,9.2,11.2,65.7,1.3,2.4,26.0,64.9,62.7,64.8,38.3,81.4,29.2
"045","Mendocino","Ukiah","https://www.californiahealthmaps.org?areatype=county&address=045","Male","Breast","05yr",227973,0.2,0.0,2.0,147448,0.3,0.0,3.4,3524,0.0,0.0,142.1,62666,0.0,0.0,9.6,4449,0.0,0.0,95.6,2,86932,48.5,9.2,11.2,65.7,1.3,2.4,26.0,64.9,62.7,64.8,38.3,81.4,29.2
"045","Mendocino","Ukiah","https://www.californiahealthmaps.org?areatype=county&address=045","Female","Breast","05yr",229747,111.4,99.3,124.6,152752,109.2,95.4,124.9,2444,0.0,0.0,166.7,57581,83.4,56.8,117.7,6468,131.9,54.3,267.2,2,86932,48.5,9.2,11.2,65.7,1.3,2.4,26.0,64.9,62.7,64.8,38.3,81.4,29.2
"045","Mendocino","Ukiah","https://www.californiahealthmaps.org?areatype=county&address=045","Both","Lung","05yr",457720,39.4,34.9,44.5,300200,40.3,35.2,46.2,5968,63.7,12.9,182.3,120247,19.6,9.7,34.2,10917,43.8,15.6,101.3,2,86932,48.5,9.2,11.2,65.7,1.3,2.4,26.0,64.9,62.7,64.8,38.3,81.4,29.2
"045","Mendocino","Ukiah","https://www.californiahealthmaps.org?areatype=county&address=045","Male","Lung","05yr",227973,40.0,33.3,47.8,147448,41.7,34.3,50.8,3524,27.0,0.7,183.8,62666,20.0,6.6,43.5,4449,0.0,0.0,95.6,2,86932,48.5,9.2,11.2,65.7,1.3,2.4,26.0,64.9,62.7,64.8,38.3,81.4,29.2
"045","Mendocino","Ukiah","https://www.californiahealthmaps.org?areatype=county&address=045","Female","Lung","05yr",229747,39.4,33.2,46.6,152752,39.7,32.7,48.4,2444,94.3,11.0,336.9,57581,20.1,6.9,43.2,6468,74.5,26.5,174.8,2,86932,48.5,9.2,11.2,65.7,1.3,2.4,26.0,64.9,62.7,64.8,38.3,81.4,29.2
"045","Mendocino","Ukiah","https://www.californiahealthmaps.org?areatype=county&address=045","Both","CRC","05yr",457720,34.3,29.8,39.4,300200,37.0,31.5,43.4,5968,0.0,0.0,70.7,120247,17.5,8.7,30.6,10917,19.4,3.7,65.6,2,86932,48.5,9.2,11.2,65.7,1.3,2.4,26.0,64.9,62.7,64.8,38.3,81.4,29.2
"045","Mendocino","Ukiah","https://www.californiahealthmaps.org?areatype=county&address=045","Male","CRC","05yr",227973,40.6,33.5,48.7,147448,45.0,36.3,55.4,3524,0.0,0.0,142.1,62666,24.3,9.3,49.3,4449,0.0,0.0,95.6,2,86932,48.5,9.2,11.2,65.7,1.3,2.4,26.0,64.9,62.7,64.8,38.3,81.4,29.2
"045","Mendocino","Ukiah","https://www.californiahealthmaps.org?areatype=county&address=045","Female","CRC","05yr",229747,28.7,23.0,35.6,152752,30.0,23.2,38.6,2444,0.0,0.0,166.7,57581,11.0,3.6,26.1,6468,32.7,6.2,114.4,2,86932,48.5,9.2,11.2,65.7,1.3,2.4,26.0,64.9,62.7,64.8,38.3,81.4,29.2
"045","Mendocino","Ukiah","https://www.californiahealthmaps.org?areatype=county&address=045","Both","Mela","05yr",457720,28.1,24.0,32.9,300200,27.9,23.1,33.6,5968,0.0,0.0,70.7,120247,4.5,1.2,11.7,10917,0.0,0.0,36.5,2,86932,48.5,9.2,11.2,65.7,1.3,2.4,26.0,64.9,62.7,64.8,38.3,81.4,29.2
"045","Mendocino","Ukiah","https://www.californiahealthmaps.org?areatype=county&address=045","Male","Mela","05yr",227973,37.0,30.4,44.9,147448,36.5,28.9,45.9,3524,0.0,0.0,142.1,62666,6.8,1.4,20.5,4449,0.0,0.0,95.6,2,86932,48.5,9.2,11.2,65.7,1.3,2.4,26.0,64.9,62.7,64.8,38.3,81.4,29.2
"045","Mendocino","Ukiah","https://www.californiahealthmaps.org?areatype=county&address=045","Female","Mela","05yr",229747,20.4,15.4,26.7,152752,20.4,14.6,28.2,2444,0.0,0.0,166.7,57581,2.1,0.1,12.7,6468,0.0,0.0,67.1,2,86932,48.5,9.2,11.2,65.7,1.3,2.4,26.0,64.9,62.7,64.8,38.3,81.4,29.2
"045","Mendocino","Ukiah","https://www.californiahealthmaps.org?areatype=county&address=045","Both","Uterine","05yr",457720,16.0,13.0,19.6,300200,15.9,12.5,20.2,5968,0.0,0.0,70.7,120247,13.3,5.4,25.9,10917,0.0,0.0,36.5,2,86932,48.5,9.2,11.2,65.7,1.3,2.4,26.0,64.9,62.7,64.8,38.3,81.4,29.2
